id_inscricao_evento;fk_evento;fk_usuario;status_ue
3521;57;1081;CONFIRMADO
3522;57;1108;CONFIRMADO
3523;57;1110;CONFIRMADO
3524;57;1121;CONFIRMADO
3525;57;1130;CONFIRMADO
3526;57;1131;CONFIRMADO
3527;57;1136;CONFIRMADO
3528;57;1137;CONFIRMADO
3529;57;1146;CONFIRMADO
3530;57;1164;CONFIRMADO
3531;57;1177;CONFIRMADO
3532;58;17;CONFIRMADO
3533;58;21;CONFIRMADO
3534;58;22;CONFIRMADO
3535;58;28;CONFIRMADO
3536;58;57;CONFIRMADO
3537;58;66;CONFIRMADO
3538;58;76;CONFIRMADO
3539;58;111;CONFIRMADO
3540;58;115;CONFIRMADO
3541;58;126;CONFIRMADO
3542;58;131;CONFIRMADO
3543;58;133;CONFIRMADO
3544;58;136;CONFIRMADO
3545;58;137;CONFIRMADO
3546;58;156;CONFIRMADO
3547;58;171;CONFIRMADO
3548;58;179;CONFIRMADO
3549;58;222;CONFIRMADO
3550;58;233;CONFIRMADO
3551;58;234;CONFIRMADO
3552;58;241;CONFIRMADO
3553;58;255;CONFIRMADO
3554;58;260;CONFIRMADO
3555;58;272;CONFIRMADO
3556;58;283;CONFIRMADO
3557;58;284;CONFIRMADO
3558;58;288;CONFIRMADO
3559;58;295;CONFIRMADO
3560;58;298;CONFIRMADO
3561;58;314;CONFIRMADO
3562;58;388;CONFIRMADO
3563;58;390;CONFIRMADO
3564;58;394;CONFIRMADO
3565;58;399;CONFIRMADO
3566;58;402;CONFIRMADO
3567;58;429;CONFIRMADO
3568;58;433;CONFIRMADO
3569;58;436;CONFIRMADO
3570;58;457;CONFIRMADO
3571;58;463;CONFIRMADO
3572;58;471;CONFIRMADO
3573;58;489;CONFIRMADO
3574;58;492;CONFIRMADO
3575;58;494;CONFIRMADO
3576;58;498;CONFIRMADO
3577;58;521;CONFIRMADO
3578;58;529;CONFIRMADO
3579;58;546;CONFIRMADO
3580;58;554;CONFIRMADO
3581;58;568;CONFIRMADO
3582;58;581;CONFIRMADO
3583;58;587;CONFIRMADO
3584;58;607;CONFIRMADO
3585;58;631;CONFIRMADO
3586;58;658;CONFIRMADO
3587;58;692;CONFIRMADO
3588;58;696;CONFIRMADO
3589;58;697;CONFIRMADO
3590;58;703;CONFIRMADO
3591;58;704;CONFIRMADO
3592;58;740;CONFIRMADO
3593;58;753;CONFIRMADO
3594;58;778;CONFIRMADO
3595;58;791;CONFIRMADO
3596;58;792;CONFIRMADO
3597;58;816;CONFIRMADO
3598;58;834;CONFIRMADO
3599;58;836;CONFIRMADO
3600;58;853;CONFIRMADO
3601;58;858;CONFIRMADO
3602;58;870;CONFIRMADO
3603;58;896;CONFIRMADO
3604;58;897;CONFIRMADO
3605;58;908;CONFIRMADO
3606;58;916;CONFIRMADO
3607;58;929;CONFIRMADO
3608;58;934;CONFIRMADO
3609;58;939;CONFIRMADO
3610;58;950;CONFIRMADO
3611;58;961;CONFIRMADO
3612;58;964;CONFIRMADO
3613;58;967;CONFIRMADO
3614;58;969;CONFIRMADO
3615;58;1004;CONFIRMADO
3616;58;1005;CONFIRMADO
3617;58;1015;CONFIRMADO
3618;58;1018;CONFIRMADO
3619;58;1022;CONFIRMADO
3620;58;1027;CONFIRMADO
3621;58;1058;CONFIRMADO
3622;58;1066;CONFIRMADO
3623;58;1075;CONFIRMADO
3624;58;1080;CONFIRMADO
3625;58;1082;CONFIRMADO
3626;58;1084;CONFIRMADO
3627;58;1107;CONFIRMADO
3628;58;1137;CONFIRMADO
3629;58;1143;CONFIRMADO
3630;58;1150;CONFIRMADO
3631;58;1156;CONFIRMADO
3632;62;12;CONFIRMADO
3633;62;21;CONFIRMADO
3634;62;29;CONFIRMADO
3635;62;37;CONFIRMADO
3636;62;39;CONFIRMADO
3637;62;40;CONFIRMADO
3638;62;41;CONFIRMADO
3639;62;52;CONFIRMADO
3640;62;69;CONFIRMADO
3641;62;72;CONFIRMADO
3642;62;76;CONFIRMADO
3643;62;78;CONFIRMADO
3644;62;81;CONFIRMADO
3645;62;104;CONFIRMADO
3646;62;110;CONFIRMADO
3647;62;112;CONFIRMADO
3648;62;148;CONFIRMADO
3649;62;150;CONFIRMADO
3650;62;159;CONFIRMADO
3651;62;162;CONFIRMADO
3652;62;169;CONFIRMADO
3653;62;182;CONFIRMADO
3654;62;200;CONFIRMADO
3655;62;225;CONFIRMADO
3656;62;251;CONFIRMADO
3657;62;252;CONFIRMADO
3658;62;265;CONFIRMADO
3659;62;266;CONFIRMADO
3660;62;273;CONFIRMADO
3661;62;280;CONFIRMADO
3662;62;285;CONFIRMADO
3663;62;302;CONFIRMADO
3664;62;309;CONFIRMADO
3665;62;311;CONFIRMADO
3666;62;317;CONFIRMADO
3667;62;319;CONFIRMADO
3668;62;321;CONFIRMADO
3669;62;337;CONFIRMADO
3670;62;341;CONFIRMADO
3671;62;350;CONFIRMADO
3672;62;364;CONFIRMADO
3673;62;386;CONFIRMADO
3674;62;391;CONFIRMADO
3675;62;392;CONFIRMADO
3676;62;434;CONFIRMADO
3677;62;442;CONFIRMADO
3678;62;461;CONFIRMADO
3679;62;478;CONFIRMADO
3680;62;486;CONFIRMADO
3681;62;497;CONFIRMADO
3682;62;499;CONFIRMADO
3683;62;505;CONFIRMADO
3684;62;509;CONFIRMADO
3685;62;517;CONFIRMADO
3686;62;545;CONFIRMADO
3687;62;551;CONFIRMADO
3688;62;563;CONFIRMADO
3689;62;568;CONFIRMADO
3690;62;574;CONFIRMADO
3691;62;578;CONFIRMADO
3692;62;587;CONFIRMADO
3693;62;589;CONFIRMADO
3694;62;612;CONFIRMADO
3695;62;630;CONFIRMADO
3696;62;631;CONFIRMADO
3697;62;645;CONFIRMADO
3698;62;648;CONFIRMADO
3699;62;668;CONFIRMADO
3700;62;671;CONFIRMADO
3701;62;688;CONFIRMADO
3702;62;699;CONFIRMADO
3703;62;701;CONFIRMADO
3704;62;703;CONFIRMADO
3705;62;709;CONFIRMADO
3706;62;752;CONFIRMADO
3707;62;756;CONFIRMADO
3708;62;769;CONFIRMADO
3709;62;791;CONFIRMADO
3710;62;795;CONFIRMADO
3711;62;801;CONFIRMADO
3712;62;818;CONFIRMADO
3713;62;824;CONFIRMADO
3714;62;845;CONFIRMADO
3715;62;854;CONFIRMADO
3716;62;855;CONFIRMADO
3717;62;873;CONFIRMADO
3718;62;885;CONFIRMADO
3719;62;889;CONFIRMADO
3720;62;890;CONFIRMADO
3721;62;899;CONFIRMADO
3722;62;906;CONFIRMADO
3723;62;917;CONFIRMADO
3724;62;930;CONFIRMADO
3725;62;941;CONFIRMADO
3726;62;949;CONFIRMADO
3727;62;960;CONFIRMADO
3728;62;961;CONFIRMADO
3729;62;963;CONFIRMADO
3730;62;964;CONFIRMADO
3731;62;1000;CONFIRMADO
3732;62;1003;CONFIRMADO
3733;62;1014;CONFIRMADO
3734;62;1052;CONFIRMADO
3735;62;1071;CONFIRMADO
3736;62;1083;CONFIRMADO
3737;62;1112;CONFIRMADO
3738;62;1136;CONFIRMADO
3739;62;1140;CONFIRMADO
3740;62;1141;CONFIRMADO
3741;62;1148;CONFIRMADO
3742;62;1156;CONFIRMADO
3743;62;1157;CONFIRMADO
3744;62;1161;CONFIRMADO
3745;62;1166;CONFIRMADO
3746;62;1173;CONFIRMADO
3747;62;1175;CONFIRMADO
3748;63;12;CONFIRMADO
3749;63;18;CONFIRMADO
3750;63;24;CONFIRMADO
3751;63;37;CONFIRMADO
3752;63;41;CONFIRMADO
3753;63;60;CONFIRMADO
3754;63;63;CONFIRMADO
3755;63;72;CONFIRMADO
3756;63;77;CONFIRMADO
3757;63;82;CONFIRMADO
3758;63;84;CONFIRMADO
3759;63;89;CONFIRMADO
3760;63;90;CONFIRMADO
3761;63;127;CONFIRMADO
3762;63;139;CONFIRMADO
3763;63;150;CONFIRMADO
3764;63;154;CONFIRMADO
3765;63;171;CONFIRMADO
3766;63;205;CONFIRMADO
3767;63;218;CONFIRMADO
3768;63;227;CONFIRMADO
3769;63;234;CONFIRMADO
3770;63;250;CONFIRMADO
3771;63;275;CONFIRMADO
3772;63;288;CONFIRMADO
3773;63;294;CONFIRMADO
3774;63;316;CONFIRMADO
3775;63;333;CONFIRMADO
3776;63;342;CONFIRMADO
3777;63;376;CONFIRMADO
3778;63;386;CONFIRMADO
3779;63;387;CONFIRMADO
3780;63;389;CONFIRMADO
3781;63;409;CONFIRMADO
3782;63;444;CONFIRMADO
3783;63;447;CONFIRMADO
3784;63;448;CONFIRMADO
3785;63;453;CONFIRMADO
3786;63;458;CONFIRMADO
3787;63;474;CONFIRMADO
3788;63;479;CONFIRMADO
3789;63;480;CONFIRMADO
3790;63;490;CONFIRMADO
3791;63;502;CONFIRMADO
3792;63;522;CONFIRMADO
3793;63;526;CONFIRMADO
3794;63;559;CONFIRMADO
3795;63;561;CONFIRMADO
3796;63;580;CONFIRMADO
3797;63;594;CONFIRMADO
3798;63;618;CONFIRMADO
3799;63;654;CONFIRMADO
3800;63;655;CONFIRMADO
3801;63;673;CONFIRMADO
3802;63;674;CONFIRMADO
3803;63;680;CONFIRMADO
3804;63;696;CONFIRMADO
3805;63;706;CONFIRMADO
3806;63;720;CONFIRMADO
3807;63;722;CONFIRMADO
3808;63;763;CONFIRMADO
3809;63;766;CONFIRMADO
3810;63;769;CONFIRMADO
3811;63;775;CONFIRMADO
3812;63;836;CONFIRMADO
3813;63;847;CONFIRMADO
3814;63;855;CONFIRMADO
3815;63;880;CONFIRMADO
3816;63;884;CONFIRMADO
3817;63;917;CONFIRMADO
3818;63;938;CONFIRMADO
3819;63;940;CONFIRMADO
3820;63;946;CONFIRMADO
3821;63;949;CONFIRMADO
3822;63;964;CONFIRMADO
3823;63;979;CONFIRMADO
3824;63;997;CONFIRMADO
3825;63;999;CONFIRMADO
3826;63;1007;CONFIRMADO
3827;63;1016;CONFIRMADO
3828;63;1023;CONFIRMADO
3829;63;1030;CONFIRMADO
3830;63;1037;CONFIRMADO
3831;63;1038;CONFIRMADO
3832;63;1042;CONFIRMADO
3833;63;1043;CONFIRMADO
3834;63;1048;CONFIRMADO
3835;63;1054;CONFIRMADO
3836;63;1060;CONFIRMADO
3837;63;1065;CONFIRMADO
3838;63;1083;CONFIRMADO
3839;63;1112;CONFIRMADO
3840;63;1115;CONFIRMADO
3841;63;1119;CONFIRMADO
3842;63;1139;CONFIRMADO
3843;63;1148;CONFIRMADO
3844;63;1155;CONFIRMADO
3845;63;1166;CONFIRMADO
3846;63;1176;CONFIRMADO
3847;63;1178;CONFIRMADO
3848;65;22;CONFIRMADO
3849;65;34;CONFIRMADO
3850;65;35;CONFIRMADO
3851;65;45;CONFIRMADO
3852;65;50;CONFIRMADO
3853;65;58;CONFIRMADO
3854;65;71;CONFIRMADO
3855;65;73;CONFIRMADO
3856;65;107;CONFIRMADO
3857;65;112;CONFIRMADO
3858;65;113;CONFIRMADO
3859;65;114;CONFIRMADO
3860;65;117;CONFIRMADO
3861;65;126;CONFIRMADO
3862;65;166;CONFIRMADO
3863;65;169;CONFIRMADO
3864;65;213;CONFIRMADO
3865;65;236;CONFIRMADO
3866;65;239;CONFIRMADO
3867;65;252;CONFIRMADO
3868;65;258;CONFIRMADO
3869;65;259;CONFIRMADO
3870;65;261;CONFIRMADO
3871;65;270;CONFIRMADO
3872;65;292;CONFIRMADO
3873;65;296;CONFIRMADO
3874;65;313;CONFIRMADO
3875;65;318;CONFIRMADO
3876;65;321;CONFIRMADO
3877;65;332;CONFIRMADO
3878;65;335;CONFIRMADO
3879;65;337;CONFIRMADO
3880;65;348;CONFIRMADO
3881;65;354;CONFIRMADO
3882;65;356;CONFIRMADO
3883;65;368;CONFIRMADO
3884;65;388;CONFIRMADO
3885;65;395;CONFIRMADO
3886;65;422;CONFIRMADO
3887;65;442;CONFIRMADO
3888;65;446;CONFIRMADO
3889;65;452;CONFIRMADO
3890;65;462;CONFIRMADO
3891;65;503;CONFIRMADO
3892;65;529;CONFIRMADO
3893;65;530;CONFIRMADO
3894;65;533;CONFIRMADO
3895;65;551;CONFIRMADO
3896;65;559;CONFIRMADO
3897;65;585;CONFIRMADO
3898;65;598;CONFIRMADO
3899;65;606;CONFIRMADO
3900;65;609;CONFIRMADO
3901;65;610;CONFIRMADO
3902;65;612;CONFIRMADO
3903;65;646;CONFIRMADO
3904;65;648;CONFIRMADO
3905;65;665;CONFIRMADO
3906;65;666;CONFIRMADO
3907;65;671;CONFIRMADO
3908;65;683;CONFIRMADO
3909;65;702;CONFIRMADO
3910;65;715;CONFIRMADO
3911;65;726;CONFIRMADO
3912;65;731;CONFIRMADO
3913;65;744;CONFIRMADO
3914;65;752;CONFIRMADO
3915;65;779;CONFIRMADO
3916;65;790;CONFIRMADO
3917;65;805;CONFIRMADO
3918;65;810;CONFIRMADO
3919;65;849;CONFIRMADO
3920;65;867;CONFIRMADO
3921;65;875;CONFIRMADO
3922;65;878;CONFIRMADO
3923;65;881;CONFIRMADO
3924;65;888;CONFIRMADO
3925;65;919;CONFIRMADO
3926;65;920;CONFIRMADO
3927;65;934;CONFIRMADO
3928;65;945;CONFIRMADO
3929;65;954;CONFIRMADO
3930;65;955;CONFIRMADO
3931;65;978;CONFIRMADO
3932;65;983;CONFIRMADO
3933;65;1000;CONFIRMADO
3934;65;1003;CONFIRMADO
3935;65;1006;CONFIRMADO
3936;65;1007;CONFIRMADO
3937;65;1014;CONFIRMADO
3938;65;1016;CONFIRMADO
3939;65;1028;CONFIRMADO
3940;65;1044;CONFIRMADO
3941;65;1046;CONFIRMADO
3942;65;1047;CONFIRMADO
3943;65;1063;CONFIRMADO
3944;65;1116;CONFIRMADO
3945;65;1117;CONFIRMADO
3946;65;1125;CONFIRMADO
3947;65;1127;CONFIRMADO
3948;65;1132;CONFIRMADO
3949;65;1136;CONFIRMADO
3950;65;1140;CONFIRMADO
3951;75;12;CONFIRMADO
3952;75;14;CONFIRMADO
3953;75;15;CONFIRMADO
3954;75;19;CONFIRMADO
3955;75;27;CONFIRMADO
3956;75;38;CONFIRMADO
3957;75;45;CONFIRMADO
3958;75;47;CONFIRMADO
3959;75;56;CONFIRMADO
3960;75;61;CONFIRMADO
3961;75;67;CONFIRMADO
3962;75;117;CONFIRMADO
3963;75;169;CONFIRMADO
3964;75;179;CONFIRMADO
3965;75;181;CONFIRMADO
3966;75;198;CONFIRMADO
3967;75;200;CONFIRMADO
3968;75;201;CONFIRMADO
3969;75;210;CONFIRMADO
3970;75;224;CONFIRMADO
3971;75;252;CONFIRMADO
3972;75;259;CONFIRMADO
3973;75;270;CONFIRMADO
3974;75;303;CONFIRMADO
3975;75;305;CONFIRMADO
3976;75;325;CONFIRMADO
3977;75;331;CONFIRMADO
3978;75;374;CONFIRMADO
3979;75;382;CONFIRMADO
3980;75;409;CONFIRMADO
3981;75;425;CONFIRMADO
3982;75;452;CONFIRMADO
3983;75;454;CONFIRMADO
3984;75;465;CONFIRMADO
3985;75;467;CONFIRMADO
3986;75;471;CONFIRMADO
3987;75;481;CONFIRMADO
3988;75;523;CONFIRMADO
3989;75;549;CONFIRMADO
3990;75;577;CONFIRMADO
3991;75;578;CONFIRMADO
3992;75;620;CONFIRMADO
3993;75;625;CONFIRMADO
3994;75;628;CONFIRMADO
3995;75;636;CONFIRMADO
3996;75;655;CONFIRMADO
3997;75;671;CONFIRMADO
3998;75;673;CONFIRMADO
3999;75;674;CONFIRMADO
4000;75;677;CONFIRMADO
4001;75;680;CONFIRMADO
4002;75;685;CONFIRMADO
4003;75;699;CONFIRMADO
4004;75;703;CONFIRMADO
4005;75;744;CONFIRMADO
4006;75;755;CONFIRMADO
4007;75;759;CONFIRMADO
4008;75;767;CONFIRMADO
4009;75;770;CONFIRMADO
4010;75;773;CONFIRMADO
4011;75;788;CONFIRMADO
4012;75;833;CONFIRMADO
4013;75;834;CONFIRMADO
4014;75;842;CONFIRMADO
4015;75;884;CONFIRMADO
4016;75;902;CONFIRMADO
4017;75;907;CONFIRMADO
4018;75;916;CONFIRMADO
4019;75;917;CONFIRMADO
4020;75;922;CONFIRMADO
4021;75;929;CONFIRMADO
4022;75;933;CONFIRMADO
4023;75;942;CONFIRMADO
4024;75;943;CONFIRMADO
4025;75;970;CONFIRMADO
4026;75;971;CONFIRMADO
4027;75;981;CONFIRMADO
4028;75;996;CONFIRMADO
4029;75;1010;CONFIRMADO
4030;75;1063;CONFIRMADO
4031;75;1065;CONFIRMADO
4032;75;1074;CONFIRMADO
4033;75;1094;CONFIRMADO
4034;75;1119;CONFIRMADO
4035;75;1128;CONFIRMADO
4036;75;1178;CONFIRMADO
4037;77;2;CONFIRMADO
4038;77;11;CONFIRMADO
4039;77;12;CONFIRMADO
4040;77;41;CONFIRMADO
4041;77;62;CONFIRMADO
4042;77;67;CONFIRMADO
4043;77;100;CONFIRMADO
4044;77;108;CONFIRMADO
4045;77;121;CONFIRMADO
4046;77;124;CONFIRMADO
4047;77;141;CONFIRMADO
4048;77;144;CONFIRMADO
4049;77;145;CONFIRMADO
4050;77;155;CONFIRMADO
4051;77;167;CONFIRMADO
4052;77;176;CONFIRMADO
4053;77;181;CONFIRMADO
4054;77;194;CONFIRMADO
4055;77;197;CONFIRMADO
4056;77;208;CONFIRMADO
4057;77;219;CONFIRMADO
4058;77;229;CONFIRMADO
4059;77;235;CONFIRMADO
4060;77;261;CONFIRMADO
4061;77;262;CONFIRMADO
4062;77;286;CONFIRMADO
4063;77;313;CONFIRMADO
4064;77;321;CONFIRMADO
4065;77;339;CONFIRMADO
4066;77;357;CONFIRMADO
4067;77;367;CONFIRMADO
4068;77;384;CONFIRMADO
4069;77;399;CONFIRMADO
4070;77;415;CONFIRMADO
4071;77;418;CONFIRMADO
4072;77;423;CONFIRMADO
4073;77;434;CONFIRMADO
4074;77;440;CONFIRMADO
4075;77;446;CONFIRMADO
4076;77;448;CONFIRMADO
4077;77;467;CONFIRMADO
4078;77;473;CONFIRMADO
4079;77;476;CONFIRMADO
4080;77;480;CONFIRMADO
4081;77;520;CONFIRMADO
4082;77;523;CONFIRMADO
4083;77;524;CONFIRMADO
4084;77;535;CONFIRMADO
4085;77;543;CONFIRMADO
4086;77;550;CONFIRMADO
4087;77;617;CONFIRMADO
4088;77;636;CONFIRMADO
4089;77;638;CONFIRMADO
4090;77;639;CONFIRMADO
4091;77;646;CONFIRMADO
4092;77;659;CONFIRMADO
4093;77;660;CONFIRMADO
4094;77;669;CONFIRMADO
4095;77;673;CONFIRMADO
4096;77;737;CONFIRMADO
4097;77;745;CONFIRMADO
4098;77;772;CONFIRMADO
4099;77;798;CONFIRMADO
4100;77;803;CONFIRMADO
4101;77;806;CONFIRMADO
4102;77;813;CONFIRMADO
4103;77;844;CONFIRMADO
4104;77;866;CONFIRMADO
4105;77;875;CONFIRMADO
4106;77;894;CONFIRMADO
4107;77;936;CONFIRMADO
4108;77;944;CONFIRMADO
4109;77;946;CONFIRMADO
4110;77;967;CONFIRMADO
4111;77;1002;CONFIRMADO
4112;77;1010;CONFIRMADO
4113;77;1019;CONFIRMADO
4114;77;1041;CONFIRMADO
4115;77;1048;CONFIRMADO
4116;77;1056;CONFIRMADO
4117;77;1081;CONFIRMADO
4118;77;1114;CONFIRMADO
4119;77;1129;CONFIRMADO
4120;77;1140;CONFIRMADO
4121;77;1145;CONFIRMADO
4122;77;1152;CONFIRMADO
4123;77;1154;CONFIRMADO
4124;77;1159;CONFIRMADO
4125;77;1166;CONFIRMADO
4126;77;1178;CONFIRMADO
4127;94;7;CONFIRMADO
4128;94;14;CONFIRMADO
4129;94;18;CONFIRMADO
4130;94;22;CONFIRMADO
4131;94;24;CONFIRMADO
4132;94;34;CONFIRMADO
4133;94;41;CONFIRMADO
4134;94;53;CONFIRMADO
4135;94;63;CONFIRMADO
4136;94;72;CONFIRMADO
4137;94;83;CONFIRMADO
4138;94;87;CONFIRMADO
4139;94;89;CONFIRMADO
4140;94;90;CONFIRMADO
4141;94;118;CONFIRMADO
4142;94;167;CONFIRMADO
4143;94;183;CONFIRMADO
4144;94;203;CONFIRMADO
4145;94;209;CONFIRMADO
4146;94;227;CONFIRMADO
4147;94;241;CONFIRMADO
4148;94;249;CONFIRMADO
4149;94;258;CONFIRMADO
4150;94;265;CONFIRMADO
4151;94;269;CONFIRMADO
4152;94;289;CONFIRMADO
4153;94;290;CONFIRMADO
4154;94;311;CONFIRMADO
4155;94;319;CONFIRMADO
4156;94;337;CONFIRMADO
4157;94;342;CONFIRMADO
4158;94;345;CONFIRMADO
4159;94;349;CONFIRMADO
4160;94;371;CONFIRMADO
4161;94;373;CONFIRMADO
4162;94;389;CONFIRMADO
4163;94;413;CONFIRMADO
4164;94;418;CONFIRMADO
4165;94;431;CONFIRMADO
4166;94;434;CONFIRMADO
4167;94;449;CONFIRMADO
4168;94;453;CONFIRMADO
4169;94;459;CONFIRMADO
4170;94;471;CONFIRMADO
4171;94;498;CONFIRMADO
4172;94;500;CONFIRMADO
4173;94;525;CONFIRMADO
4174;94;526;CONFIRMADO
4175;94;550;CONFIRMADO
4176;94;555;CONFIRMADO
4177;94;572;CONFIRMADO
4178;94;574;CONFIRMADO
4179;94;578;CONFIRMADO
4180;94;580;CONFIRMADO
4181;94;628;CONFIRMADO
4182;94;676;CONFIRMADO
4183;94;683;CONFIRMADO
4184;94;691;CONFIRMADO
4185;94;694;CONFIRMADO
4186;94;696;CONFIRMADO
4187;94;716;CONFIRMADO
4188;94;740;CONFIRMADO
4189;94;748;CONFIRMADO
4190;94;757;CONFIRMADO
4191;94;759;CONFIRMADO
4192;94;764;CONFIRMADO
4193;94;772;CONFIRMADO
4194;94;801;CONFIRMADO
4195;94;806;CONFIRMADO
4196;94;819;CONFIRMADO
4197;94;824;CONFIRMADO
4198;94;829;CONFIRMADO
4199;94;830;CONFIRMADO
4200;94;835;CONFIRMADO
4201;94;850;CONFIRMADO
4202;94;899;CONFIRMADO
4203;94;923;CONFIRMADO
4204;94;924;CONFIRMADO
4205;94;973;CONFIRMADO
4206;94;983;CONFIRMADO
4207;94;996;CONFIRMADO
4208;94;1002;CONFIRMADO
4209;94;1019;CONFIRMADO
4210;94;1035;CONFIRMADO
4211;94;1061;CONFIRMADO
4212;94;1063;CONFIRMADO
4213;94;1066;CONFIRMADO
4214;94;1069;CONFIRMADO
4215;94;1075;CONFIRMADO
4216;94;1084;CONFIRMADO
4217;94;1094;CONFIRMADO
4218;94;1098;CONFIRMADO
4219;94;1142;CONFIRMADO
4220;94;1160;CONFIRMADO
4221;94;1177;CONFIRMADO
4222;95;34;CONFIRMADO
4223;95;42;CONFIRMADO
4224;95;44;CONFIRMADO
4225;95;48;CONFIRMADO
4226;95;66;CONFIRMADO
4227;95;83;CONFIRMADO
4228;95;89;CONFIRMADO
4229;95;96;CONFIRMADO
4230;95;112;CONFIRMADO
4231;95;120;CONFIRMADO
4232;95;131;CONFIRMADO
4233;95;135;CONFIRMADO
4234;95;142;CONFIRMADO
4235;95;150;CONFIRMADO
4236;95;156;CONFIRMADO
4237;95;199;CONFIRMADO
4238;95;206;CONFIRMADO
4239;95;210;CONFIRMADO
4240;95;243;CONFIRMADO
4241;95;246;CONFIRMADO
4242;95;262;CONFIRMADO
4243;95;267;CONFIRMADO
4244;95;278;CONFIRMADO
4245;95;288;CONFIRMADO
4246;95;309;CONFIRMADO
4247;95;337;CONFIRMADO
4248;95;348;CONFIRMADO
4249;95;358;CONFIRMADO
4250;95;374;CONFIRMADO
4251;95;379;CONFIRMADO
4252;95;385;CONFIRMADO
4253;95;387;CONFIRMADO
4254;95;417;CONFIRMADO
4255;95;419;CONFIRMADO
4256;95;437;CONFIRMADO
4257;95;449;CONFIRMADO
4258;95;460;CONFIRMADO
4259;95;464;CONFIRMADO
4260;95;467;CONFIRMADO
4261;95;470;CONFIRMADO
4262;95;479;CONFIRMADO
4263;95;491;CONFIRMADO
4264;95;500;CONFIRMADO
4265;95;501;CONFIRMADO
4266;95;502;CONFIRMADO
4267;95;512;CONFIRMADO
4268;95;514;CONFIRMADO
4269;95;518;CONFIRMADO
4270;95;538;CONFIRMADO
4271;95;541;CONFIRMADO
4272;95;555;CONFIRMADO
4273;95;559;CONFIRMADO
4274;95;585;CONFIRMADO
4275;95;590;CONFIRMADO
4276;95;596;CONFIRMADO
4277;95;612;CONFIRMADO
4278;95;616;CONFIRMADO
4279;95;626;CONFIRMADO
4280;95;644;CONFIRMADO
4281;95;657;CONFIRMADO
4282;95;672;CONFIRMADO
4283;95;673;CONFIRMADO
4284;95;675;CONFIRMADO
4285;95;707;CONFIRMADO
4286;95;716;CONFIRMADO
4287;95;725;CONFIRMADO
4288;95;729;CONFIRMADO
4289;95;745;CONFIRMADO
4290;95;759;CONFIRMADO
4291;95;767;CONFIRMADO
4292;95;770;CONFIRMADO
4293;95;781;CONFIRMADO
4294;95;798;CONFIRMADO
4295;95;839;CONFIRMADO
4296;95;852;CONFIRMADO
4297;95;857;CONFIRMADO
4298;95;860;CONFIRMADO
4299;95;883;CONFIRMADO
4300;95;887;CONFIRMADO
4301;95;913;CONFIRMADO
4302;95;915;CONFIRMADO
4303;95;931;CONFIRMADO
4304;95;939;CONFIRMADO
4305;95;948;CONFIRMADO
4306;95;959;CONFIRMADO
4307;95;965;CONFIRMADO
4308;95;972;CONFIRMADO
4309;95;976;CONFIRMADO
4310;95;984;CONFIRMADO
4311;95;985;CONFIRMADO
4312;95;990;CONFIRMADO
4313;95;1026;CONFIRMADO
4314;95;1038;CONFIRMADO
4315;95;1041;CONFIRMADO
4316;95;1078;CONFIRMADO
4317;95;1092;CONFIRMADO
4318;95;1101;CONFIRMADO
4319;95;1122;CONFIRMADO
4320;95;1145;CONFIRMADO
4321;95;1147;CONFIRMADO
4322;95;1150;CONFIRMADO
4323;95;1160;CONFIRMADO
4324;96;2;CONFIRMADO
4325;96;40;CONFIRMADO
4326;96;44;CONFIRMADO
4327;96;71;CONFIRMADO
4328;96;87;CONFIRMADO
4329;96;104;CONFIRMADO
4330;96;113;CONFIRMADO
4331;96;116;CONFIRMADO
4332;96;141;CONFIRMADO
4333;96;173;CONFIRMADO
4334;96;177;CONFIRMADO
4335;96;180;CONFIRMADO
4336;96;184;CONFIRMADO
4337;96;209;CONFIRMADO
4338;96;227;CONFIRMADO
4339;96;246;CONFIRMADO
4340;96;262;CONFIRMADO
4341;96;274;CONFIRMADO
4342;96;276;CONFIRMADO
4343;96;296;CONFIRMADO
4344;96;308;CONFIRMADO
4345;96;319;CONFIRMADO
4346;96;337;CONFIRMADO
4347;96;393;CONFIRMADO
4348;96;404;CONFIRMADO
4349;96;407;CONFIRMADO
4350;96;427;CONFIRMADO
4351;96;455;CONFIRMADO
4352;96;460;CONFIRMADO
4353;96;476;CONFIRMADO
4354;96;487;CONFIRMADO
4355;96;492;CONFIRMADO
4356;96;493;CONFIRMADO
4357;96;510;CONFIRMADO
4358;96;548;CONFIRMADO
4359;96;552;CONFIRMADO
4360;96;555;CONFIRMADO
4361;96;562;CONFIRMADO
4362;96;571;CONFIRMADO
4363;96;581;CONFIRMADO
4364;96;583;CONFIRMADO
4365;96;598;CONFIRMADO
4366;96;609;CONFIRMADO
4367;96;636;CONFIRMADO
4368;96;637;CONFIRMADO
4369;96;660;CONFIRMADO
4370;96;671;CONFIRMADO
4371;96;673;CONFIRMADO
4372;96;675;CONFIRMADO
4373;96;676;CONFIRMADO
4374;96;689;CONFIRMADO
4375;96;742;CONFIRMADO
4376;96;760;CONFIRMADO
4377;96;768;CONFIRMADO
4378;96;780;CONFIRMADO
4379;96;795;CONFIRMADO
4380;96;796;CONFIRMADO
4381;96;799;CONFIRMADO
4382;96;817;CONFIRMADO
4383;96;858;CONFIRMADO
4384;96;878;CONFIRMADO
